algorithm,runtime,graph_nodes,Budget,Budget_numeric
non_spreading_dirlaynet_minbudget,2.253724100010004,400.0,"(57, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1), (27, 1), (28, 1), (29, 1), (30, 1), (31, 1), (32, 1), (34, 1), (35, 1), (36, 1), (37, 1), (38, 1), (39, 1), (40, 1), (41, 1), (42, 1), (43, 1), (44, 1), (45, 1), (46, 1), (47, 1), (48, 1), (49, 1), (50, 1), (51, 1), (52, 1), (53, 1), (54, 1), (55, 1), (56, 1), (57, 1), (105, 1)])",57.0
non_spreading_minbudget,0.3792459000251256,400.0,"(57, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1), (27, 1), (28, 1), (29, 1), (30, 1), (31, 1), (32, 1), (34, 1), (35, 1), (36, 1), (37, 1), (38, 1), (39, 1), (40, 1), (41, 1), (42, 1), (43, 1), (44, 1), (45, 1), (46, 1), (47, 1), (48, 1), (49, 1), (50, 1), (51, 1), (52, 1), (53, 1), (54, 1), (55, 1), (56, 1), (57, 1), (105, 1)])",57.0
heuristic_minbudget,5.37424249999458,400.0,"(13, [(56, 1), (49, 1), (18, 1), (44, 1), (13, 1), (39, 1), (40, 1), (26, 1), (4, 1), (17, 1), (25, 1), (1, 1), (27, 1), (64, 2), (84, 2), (107, 2), (65, 2), (61, 2), (59, 2), (60, 2), (77, 2), (80, 2), (100, 2), (104, 2), (79, 2), (93, 2), (119, 3), (118, 3), (132, 3), (166, 3), (168, 3), (158, 3), (130, 3), (161, 3), (170, 3), (145, 3), (134, 3), (169, 3), (152, 3), (228, 4), (207, 4), (209, 4), (206, 4), (217, 4), (189, 4), (180, 4), (173, 4), (174, 4), (210, 4), (211, 4), (181, 4), (191, 4), (276, 5), (237, 5), (257, 5), (259, 5), (233, 5), (261, 5), (268, 5), (241, 5), (272, 5), (267, 5), (229, 5), (264, 5), (250, 5), (298, 6), (301, 6), (310, 6), (327, 6), (302, 6), (340, 6), (316, 6), (293, 6), (312, 6), (329, 6), (291, 6), (323, 6), (342, 6)])",13.0
non_spreading_dirlaynet_minbudget,1.9183697999687863,400.0,"(12, [(7, 1), (10, 1), (24, 1), (25, 1), (40, 1), (47, 1), (48, 1), (56, 1), (109, 1), (159, 1), (302, 1), (304, 1), (389, 1), (78, 2), (93, 2), (241, 2), (179, 3), (257, 3), (211, 4), (254, 4)])",12.0
non_spreading_minbudget,0.261513700010255,400.0,"(20, [(257, 1), (389, 1), (7, 1), (10, 1), (78, 1), (211, 1), (24, 1), (25, 1), (93, 1), (159, 1), (40, 1), (109, 1), (302, 1), (47, 1), (48, 1), (304, 1), (241, 1), (179, 1), (56, 1), (254, 1)])",20.0
heuristic_minbudget,3.4890211999882013,400.0,"(8, [(25, 1), (56, 1), (7, 1), (47, 1), (10, 1), (48, 1), (40, 1), (24, 1), (93, 2), (78, 2), (109, 2), (96, 2), (97, 2), (99, 2), (90, 2), (98, 2), (159, 3), (170, 3), (145, 3), (134, 3), (169, 3), (152, 3), (163, 3), (116, 3), (211, 4), (179, 4), (174, 4), (210, 4), (181, 4), (191, 4), (201, 4), (209, 4), (257, 5), (241, 5), (254, 5), (278, 5), (245, 5), (276, 5), (273, 5), (282, 5), (302, 6), (304, 6), (291, 6), (323, 6), (342, 6), (298, 6), (299, 6), (301, 6)])",8.0
non_spreading_dirlaynet_minbudget,2.112907400005497,400.0,"(57, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1), (27, 1), (28, 1), (29, 1), (30, 1), (31, 1), (32, 1), (34, 1), (35, 1), (36, 1), (37, 1), (38, 1), (39, 1), (40, 1), (41, 1), (42, 1), (43, 1), (44, 1), (45, 1), (46, 1), (47, 1), (48, 1), (49, 1), (50, 1), (51, 1), (52, 1), (53, 1), (54, 1), (55, 1), (56, 1), (57, 1), (105, 1)])",57.0
non_spreading_minbudget,0.387812600005418,400.0,"(57, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1), (27, 1), (28, 1), (29, 1), (30, 1), (31, 1), (32, 1), (34, 1), (35, 1), (36, 1), (37, 1), (38, 1), (39, 1), (40, 1), (41, 1), (42, 1), (43, 1), (44, 1), (45, 1), (46, 1), (47, 1), (48, 1), (49, 1), (50, 1), (51, 1), (52, 1), (53, 1), (54, 1), (55, 1), (56, 1), (57, 1), (105, 1)])",57.0
heuristic_minbudget,5.536244600021746,400.0,"(12, [(49, 1), (7, 1), (38, 1), (44, 1), (53, 1), (15, 1), (55, 1), (4, 1), (17, 1), (25, 1), (1, 1), (27, 1), (96, 2), (97, 2), (114, 2), (106, 2), (95, 2), (89, 2), (78, 2), (59, 2), (88, 2), (77, 2), (85, 2), (100, 2), (170, 3), (163, 3), (116, 3), (121, 3), (151, 3), (131, 3), (137, 3), (145, 3), (134, 3), (169, 3), (152, 3), (133, 3), (198, 4), (226, 4), (173, 4), (174, 4), (210, 4), (211, 4), (181, 4), (191, 4), (201, 4), (209, 4), (228, 4), (190, 4), (278, 5), (282, 5), (270, 5), (247, 5), (240, 5), (261, 5), (265, 5), (263, 5), (243, 5), (245, 5), (276, 5), (273, 5), (332, 6), (303, 6), (302, 6), (321, 6), (286, 6), (340, 6), (316, 6), (313, 6), (338, 6), (292, 6), (291, 6), (323, 6)])",12.0
non_spreading_dirlaynet_minbudget,2.112698499986436,400.0,"(57, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1), (27, 1), (28, 1), (29, 1), (30, 1), (31, 1), (32, 1), (34, 1), (35, 1), (36, 1), (37, 1), (38, 1), (39, 1), (40, 1), (41, 1), (42, 1), (43, 1), (44, 1), (45, 1), (46, 1), (47, 1), (48, 1), (49, 1), (50, 1), (51, 1), (52, 1), (53, 1), (54, 1), (55, 1), (56, 1), (57, 1), (105, 1)])",57.0
non_spreading_minbudget,0.3466501000220887,400.0,"(57, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1), (27, 1), (28, 1), (29, 1), (30, 1), (31, 1), (32, 1), (34, 1), (35, 1), (36, 1), (37, 1), (38, 1), (39, 1), (40, 1), (41, 1), (42, 1), (43, 1), (44, 1), (45, 1), (46, 1), (47, 1), (48, 1), (49, 1), (50, 1), (51, 1), (52, 1), (53, 1), (54, 1), (55, 1), (56, 1), (57, 1), (105, 1)])",57.0
heuristic_minbudget,7.129543000017293,400.0,"(17, [(25, 1), (16, 1), (49, 1), (11, 1), (13, 1), (9, 1), (51, 1), (21, 1), (17, 1), (1, 1), (27, 1), (56, 1), (6, 1), (36, 1), (12, 1), (19, 1), (42, 1), (97, 2), (99, 2), (70, 2), (72, 2), (110, 2), (84, 2), (113, 2), (91, 2), (81, 2), (104, 2), (62, 2), (74, 2), (111, 2), (93, 2), (96, 2), (90, 2), (98, 2), (126, 3), (168, 3), (127, 3), (159, 3), (151, 3), (122, 3), (132, 3), (136, 3), (164, 3), (144, 3), (149, 3), (146, 3), (171, 3), (170, 3), (145, 3), (134, 3), (169, 3), (201, 4), (211, 4), (228, 4), (226, 4), (206, 4), (214, 4), (218, 4), (227, 4), (205, 4), (194, 4), (187, 4), (202, 4), (173, 4), (174, 4), (210, 4), (181, 4), (191, 4), (276, 5), (282, 5), (244, 5), (232, 5), (257, 5), (249, 5), (240, 5), (271, 5), (265, 5), (248, 5), (236, 5), (281, 5), (267, 5), (264, 5), (254, 5), (231, 5), (253, 5), (334, 6), (298, 6), (317, 6), (318, 6), (294, 6), (303, 6), (333, 6), (289, 6), (305, 6), (295, 6), (287, 6), (320, 6), (339, 6), (312, 6), (292, 6), (291, 6), (323, 6)])",17.0
non_spreading_dirlaynet_minbudget,2.0254145999788307,400.0,"(57, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1), (27, 1), (28, 1), (29, 1), (30, 1), (31, 1), (32, 1), (34, 1), (35, 1), (36, 1), (37, 1), (38, 1), (39, 1), (40, 1), (41, 1), (42, 1), (43, 1), (44, 1), (45, 1), (46, 1), (47, 1), (48, 1), (49, 1), (50, 1), (51, 1), (52, 1), (53, 1), (54, 1), (55, 1), (56, 1), (57, 1), (105, 1)])",57.0
non_spreading_minbudget,0.2608602999825962,400.0,"(57, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1), (27, 1), (28, 1), (29, 1), (30, 1), (31, 1), (32, 1), (34, 1), (35, 1), (36, 1), (37, 1), (38, 1), (39, 1), (40, 1), (41, 1), (42, 1), (43, 1), (44, 1), (45, 1), (46, 1), (47, 1), (48, 1), (49, 1), (50, 1), (51, 1), (52, 1), (53, 1), (54, 1), (55, 1), (56, 1), (57, 1), (105, 1)])",57.0
heuristic_minbudget,4.539845099963713,400.0,"(13, [(19, 1), (49, 1), (12, 1), (47, 1), (18, 1), (14, 1), (40, 1), (5, 1), (50, 1), (41, 1), (24, 1), (30, 1), (57, 1), (114, 2), (90, 2), (101, 2), (73, 2), (71, 2), (75, 2), (112, 2), (61, 2), (67, 2), (80, 2), (102, 2), (109, 2), (93, 2), (127, 3), (128, 3), (135, 3), (119, 3), (132, 3), (136, 3), (125, 3), (117, 3), (157, 3), (131, 3), (130, 3), (137, 3), (166, 3), (174, 4), (210, 4), (190, 4), (213, 4), (194, 4), (216, 4), (208, 4), (211, 4), (181, 4), (191, 4), (201, 4), (209, 4), (228, 4), (278, 5), (242, 5), (247, 5), (238, 5), (269, 5), (285, 5), (231, 5), (279, 5), (245, 5), (276, 5), (273, 5), (282, 5), (258, 5), (323, 6), (315, 6), (327, 6), (337, 6), (309, 6), (295, 6), (322, 6), (313, 6), (296, 6), (307, 6), (291, 6), (342, 6), (298, 6)])",13.0
non_spreading_dirlaynet_minbudget,1.8481529999990016,400.0,"(7, [(12, 1), (34, 1), (54, 1), (113, 1), (184, 1), (291, 1), (300, 1), (397, 1), (166, 2), (179, 2), (253, 2), (133, 3), (176, 3), (277, 3), (227, 4), (234, 4), (320, 6)])",7.0
non_spreading_minbudget,0.250552199955564,400.0,"(17, [(320, 1), (133, 1), (12, 1), (397, 1), (277, 1), (34, 1), (291, 1), (227, 1), (166, 1), (234, 1), (300, 1), (176, 1), (113, 1), (179, 1), (54, 1), (184, 1), (253, 1)])",17.0
heuristic_minbudget,3.71432669996284,400.0,"(4, [(12, 1), (34, 1), (54, 1), (17, 1), (113, 2), (93, 2), (96, 2), (97, 2), (133, 3), (166, 3), (170, 3), (145, 3), (184, 4), (227, 4), (176, 4), (179, 4), (234, 5), (277, 5), (253, 5), (278, 5), (291, 6), (300, 6), (320, 6), (323, 6)])",4.0
non_spreading_dirlaynet_minbudget,2.066593199968338,400.0,"(57, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1), (27, 1), (28, 1), (29, 1), (30, 1), (31, 1), (32, 1), (33, 1), (34, 1), (35, 1), (36, 1), (37, 1), (38, 1), (39, 1), (40, 1), (41, 1), (42, 1), (43, 1), (44, 1), (45, 1), (46, 1), (47, 1), (48, 1), (49, 1), (50, 1), (51, 1), (52, 1), (53, 1), (54, 1), (55, 1), (56, 1), (57, 1)])",57.0
non_spreading_minbudget,0.3266018999856896,400.0,"(57, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1), (27, 1), (28, 1), (29, 1), (30, 1), (31, 1), (32, 1), (33, 1), (34, 1), (35, 1), (36, 1), (37, 1), (38, 1), (39, 1), (40, 1), (41, 1), (42, 1), (43, 1), (44, 1), (45, 1), (46, 1), (47, 1), (48, 1), (49, 1), (50, 1), (51, 1), (52, 1), (53, 1), (54, 1), (55, 1), (56, 1), (57, 1)])",57.0
heuristic_minbudget,4.82862510002451,400.0,"(12, [(25, 1), (1, 1), (19, 1), (8, 1), (40, 1), (55, 1), (21, 1), (4, 1), (3, 1), (33, 1), (17, 1), (27, 1), (90, 2), (114, 2), (101, 2), (58, 2), (72, 2), (105, 2), (71, 2), (78, 2), (60, 2), (77, 2), (83, 2), (102, 2), (169, 3), (126, 3), (155, 3), (136, 3), (157, 3), (130, 3), (118, 3), (150, 3), (171, 3), (154, 3), (170, 3), (145, 3), (210, 4), (228, 4), (221, 4), (218, 4), (195, 4), (172, 4), (189, 4), (192, 4), (204, 4), (182, 4), (220, 4), (174, 4), (278, 5), (268, 5), (277, 5), (281, 5), (243, 5), (266, 5), (229, 5), (264, 5), (250, 5), (245, 5), (276, 5), (273, 5), (334, 6), (327, 6), (326, 6), (294, 6), (331, 6), (322, 6), (307, 6), (291, 6), (323, 6), (342, 6), (298, 6), (299, 6)])",12.0
non_spreading_dirlaynet_minbudget,1.965783099993132,400.0,"(20, [(5, 1), (15, 1), (32, 1), (33, 1), (41, 1), (51, 1), (61, 1), (67, 1), (78, 1), (129, 1), (139, 1), (143, 1), (175, 1), (229, 1), (269, 1), (274, 1), (346, 1), (375, 1), (376, 1), (382, 1), (97, 2), (98, 2), (100, 2), (128, 2), (136, 2), (137, 2), (180, 2), (245, 2), (277, 2), (307, 2), (324, 2), (380, 2), (145, 3), (151, 3), (164, 3), (183, 3), (243, 3), (262, 3), (296, 3), (305, 3), (351, 3), (212, 4), (237, 4), (283, 4), (301, 4), (312, 4), (356, 4), (249, 5), (284, 5), (303, 5), (338, 5), (353, 5), (328, 6), (337, 6), (367, 6), (368, 7), (390, 7)])",20.0
non_spreading_minbudget,0.4148697000346146,400.0,"(57, [(128, 1), (129, 1), (5, 1), (262, 1), (390, 1), (136, 1), (137, 1), (139, 1), (269, 1), (15, 1), (143, 1), (145, 1), (274, 1), (277, 1), (151, 1), (283, 1), (284, 1), (32, 1), (33, 1), (164, 1), (296, 1), (41, 1), (301, 1), (175, 1), (303, 1), (305, 1), (51, 1), (180, 1), (307, 1), (183, 1), (312, 1), (61, 1), (67, 1), (324, 1), (328, 1), (78, 1), (337, 1), (338, 1), (212, 1), (346, 1), (351, 1), (97, 1), (98, 1), (353, 1), (100, 1), (229, 1), (356, 1), (237, 1), (367, 1), (368, 1), (243, 1), (245, 1), (375, 1), (376, 1), (249, 1), (380, 1), (382, 1)])",57.0
heuristic_minbudget,5.204091100022197,400.0,"(11, [(51, 1), (5, 1), (15, 1), (32, 1), (41, 1), (33, 1), (17, 1), (25, 1), (1, 1), (27, 1), (56, 1), (97, 2), (98, 2), (78, 2), (61, 2), (67, 2), (100, 2), (93, 2), (96, 2), (99, 2), (90, 2), (114, 2), (145, 3), (128, 3), (129, 3), (151, 3), (139, 3), (143, 3), (136, 3), (164, 3), (137, 3), (170, 3), (134, 3), (183, 4), (175, 4), (180, 4), (212, 4), (174, 4), (210, 4), (211, 4), (181, 4), (191, 4), (201, 4), (209, 4), (245, 5), (283, 5), (274, 5), (237, 5), (249, 5), (262, 5), (277, 5), (269, 5), (243, 5), (284, 5), (229, 5), (301, 6), (303, 6), (337, 6), (328, 6), (305, 6), (312, 6), (296, 6), (307, 6), (338, 6), (324, 6), (291, 6)])",11.0
non_spreading_dirlaynet_minbudget,1.9604170999955384,400.0,"(57, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1), (27, 1), (28, 1), (29, 1), (30, 1), (31, 1), (32, 1), (33, 1), (34, 1), (35, 1), (36, 1), (37, 1), (38, 1), (39, 1), (40, 1), (41, 1), (42, 1), (43, 1), (44, 1), (45, 1), (46, 1), (47, 1), (48, 1), (49, 1), (50, 1), (51, 1), (52, 1), (53, 1), (54, 1), (55, 1), (56, 1), (57, 1)])",57.0
non_spreading_minbudget,0.340259300020989,400.0,"(57, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1), (27, 1), (28, 1), (29, 1), (30, 1), (31, 1), (32, 1), (33, 1), (34, 1), (35, 1), (36, 1), (37, 1), (38, 1), (39, 1), (40, 1), (41, 1), (42, 1), (43, 1), (44, 1), (45, 1), (46, 1), (47, 1), (48, 1), (49, 1), (50, 1), (51, 1), (52, 1), (53, 1), (54, 1), (55, 1), (56, 1), (57, 1)])",57.0
heuristic_minbudget,4.188693200005218,400.0,"(15, [(25, 1), (16, 1), (19, 1), (20, 1), (9, 1), (23, 1), (40, 1), (37, 1), (3, 1), (33, 1), (17, 1), (1, 1), (27, 1), (56, 1), (6, 1), (106, 2), (92, 2), (75, 2), (85, 2), (93, 2), (96, 2), (97, 2), (99, 2), (90, 2), (98, 2), (114, 2), (82, 2), (103, 2), (68, 2), (86, 2), (126, 3), (169, 3), (133, 3), (138, 3), (159, 3), (119, 3), (167, 3), (137, 3), (150, 3), (160, 3), (166, 3), (148, 3), (170, 3), (145, 3), (134, 3), (190, 4), (172, 4), (177, 4), (180, 4), (185, 4), (187, 4), (202, 4), (174, 4), (210, 4), (211, 4), (181, 4), (191, 4), (201, 4), (209, 4), (228, 4), (273, 5), (275, 5), (232, 5), (257, 5), (261, 5), (268, 5), (281, 5), (284, 5), (264, 5), (278, 5), (245, 5), (276, 5), (282, 5), (258, 5), (256, 5), (317, 6), (342, 6), (301, 6), (334, 6), (332, 6), (315, 6), (310, 6), (321, 6), (303, 6), (306, 6), (313, 6), (293, 6), (339, 6), (338, 6), (329, 6)])",15.0
non_spreading_dirlaynet_minbudget,1.8786236999440007,400.0,"(57, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1), (27, 1), (28, 1), (29, 1), (30, 1), (31, 1), (32, 1), (33, 1), (34, 1), (35, 1), (36, 1), (37, 1), (38, 1), (39, 1), (40, 1), (41, 1), (42, 1), (43, 1), (44, 1), (45, 1), (46, 1), (47, 1), (48, 1), (49, 1), (50, 1), (51, 1), (52, 1), (53, 1), (54, 1), (55, 1), (56, 1), (57, 1)])",57.0
non_spreading_minbudget,0.2015790000441484,400.0,"(57, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1), (27, 1), (28, 1), (29, 1), (30, 1), (31, 1), (32, 1), (33, 1), (34, 1), (35, 1), (36, 1), (37, 1), (38, 1), (39, 1), (40, 1), (41, 1), (42, 1), (43, 1), (44, 1), (45, 1), (46, 1), (47, 1), (48, 1), (49, 1), (50, 1), (51, 1), (52, 1), (53, 1), (54, 1), (55, 1), (56, 1), (57, 1)])",57.0
heuristic_minbudget,5.701815800042823,400.0,"(18, [(25, 1), (49, 1), (19, 1), (38, 1), (18, 1), (48, 1), (8, 1), (51, 1), (40, 1), (15, 1), (50, 1), (41, 1), (24, 1), (28, 1), (26, 1), (30, 1), (57, 1), (33, 1), (114, 2), (101, 2), (105, 2), (110, 2), (112, 2), (59, 2), (67, 2), (80, 2), (87, 2), (109, 2), (111, 2), (93, 2), (96, 2), (97, 2), (99, 2), (90, 2), (98, 2), (82, 2), (121, 3), (116, 3), (127, 3), (138, 3), (122, 3), (143, 3), (125, 3), (147, 3), (144, 3), (131, 3), (130, 3), (142, 3), (162, 3), (160, 3), (170, 3), (145, 3), (134, 3), (169, 3), (191, 4), (201, 4), (228, 4), (190, 4), (184, 4), (215, 4), (183, 4), (221, 4), (226, 4), (205, 4), (189, 4), (202, 4), (220, 4), (173, 4), (186, 4), (174, 4), (210, 4), (211, 4), (245, 5), (282, 5), (275, 5), (246, 5), (233, 5), (265, 5), (238, 5), (236, 5), (241, 5), (269, 5), (229, 5), (250, 5), (253, 5), (278, 5), (276, 5), (273, 5), (258, 5), (256, 5), (298, 6), (299, 6), (300, 6), (318, 6), (319, 6), (327, 6), (328, 6), (289, 6), (340, 6), (297, 6), (339, 6), (296, 6), (307, 6), (325, 6), (329, 6), (291, 6), (323, 6), (342, 6)])",18.0
non_spreading_dirlaynet_minbudget,1.6258735000155866,401.0,"(8, [(14, 1), (43, 1), (64, 1), (77, 1), (120, 1), (326, 1), (348, 1), (369, 1), (385, 1), (51, 2), (60, 2), (75, 2), (103, 2), (116, 2), (155, 2), (86, 3), (111, 3), (145, 3), (302, 5), (311, 6), (296, 7), (303, 8)])",8.0
non_spreading_minbudget,0.2518966000061482,401.0,"(22, [(64, 1), (385, 1), (326, 1), (75, 1), (77, 1), (14, 1), (145, 1), (86, 1), (155, 1), (348, 1), (103, 1), (296, 1), (43, 1), (302, 1), (303, 1), (111, 1), (369, 1), (51, 1), (116, 1), (311, 1), (120, 1), (60, 1)])",22.0
heuristic_minbudget,3.739830999984406,401.0,"(6, [(14, 1), (28, 1), (29, 1), (5, 1), (10, 1), (22, 1), (43, 2), (51, 2), (64, 2), (77, 2), (75, 2), (60, 2), (103, 3), (86, 3), (111, 3), (116, 3), (120, 3), (95, 3), (145, 4), (155, 4), (137, 4), (139, 4), (149, 4), (129, 4), (182, 5), (183, 5), (176, 5), (179, 5), (184, 5), (197, 5), (235, 6), (212, 6), (228, 6), (240, 6), (205, 6), (202, 6), (266, 7), (272, 7), (254, 7), (279, 7), (255, 7), (250, 7), (303, 8), (302, 8), (296, 8), (311, 8), (297, 8), (298, 8), (348, 9), (326, 9), (321, 9), (343, 9), (340, 9), (327, 9)])",6.0
non_spreading_dirlaynet_minbudget,1.5808311000000683,401.0,"(40, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1), (27, 1), (28, 1), (29, 1), (30, 1), (31, 1), (32, 1), (33, 1), (34, 1), (35, 1), (36, 1), (37, 1), (38, 1), (39, 1), (40, 1)])",40.0
non_spreading_minbudget,0.2024191999807953,401.0,"(40, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1), (27, 1), (28, 1), (29, 1), (30, 1), (31, 1), (32, 1), (33, 1), (34, 1), (35, 1), (36, 1), (37, 1), (38, 1), (39, 1), (40, 1)])",40.0
heuristic_minbudget,3.203432800015434,401.0,"(10, [(10, 1), (3, 1), (16, 1), (36, 1), (19, 1), (40, 1), (28, 1), (29, 1), (5, 1), (22, 1), (56, 2), (45, 2), (41, 2), (52, 2), (62, 2), (72, 2), (55, 2), (70, 2), (43, 2), (68, 2), (94, 3), (83, 3), (92, 3), (95, 3), (119, 3), (110, 3), (88, 3), (90, 3), (103, 3), (107, 3), (149, 4), (134, 4), (156, 4), (122, 4), (137, 4), (139, 4), (129, 4), (142, 4), (145, 4), (155, 4), (183, 5), (161, 5), (200, 5), (195, 5), (173, 5), (187, 5), (182, 5), (176, 5), (179, 5), (184, 5), (228, 6), (208, 6), (210, 6), (207, 6), (224, 6), (214, 6), (221, 6), (235, 6), (212, 6), (240, 6), (250, 7), (269, 7), (266, 7), (272, 7), (254, 7), (279, 7), (255, 7), (263, 7), (246, 7), (261, 7), (304, 8), (295, 8), (282, 8), (315, 8), (287, 8), (281, 8), (292, 8), (309, 8), (318, 8), (311, 8), (331, 9), (348, 9), (341, 9), (321, 9), (343, 9), (340, 9), (327, 9), (351, 9), (332, 9), (329, 9)])",10.0
non_spreading_dirlaynet_minbudget,1.6104594999924302,401.0,"(40, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1), (27, 1), (28, 1), (29, 1), (30, 1), (31, 1), (32, 1), (33, 1), (34, 1), (35, 1), (36, 1), (37, 1), (38, 1), (39, 1), (40, 1)])",40.0
non_spreading_minbudget,0.1768157999613322,401.0,"(40, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1), (27, 1), (28, 1), (29, 1), (30, 1), (31, 1), (32, 1), (33, 1), (34, 1), (35, 1), (36, 1), (37, 1), (38, 1), (39, 1), (40, 1)])",40.0
